,icoPriceUsd,currentStage,goalUsd,total_supply,is_active,price,exchangeName,n_contracts,isbnb,tags_reduce,iseth,issol,ismatic,isada,isavax,lifeday,dayscreated
1089,0.0,1,0.0,1000000000.0,1,0.002815316563818926,10,1.0,1,6,0,0,0,0,0,884,884
1090,2.0,1,250000.0,8360000.0,1,0.7192454168786593,11,1.0,0,10,1,0,0,0,0,901,901
1091,0.4,1,300000.0,50000000.0,0,0.011562960656544429,10,2.0,1,10,1,0,0,0,0,764,884
1092,0.5,1,50000.0,7460000.0,1,0.024805838182674952,12,2.0,1,10,1,0,0,0,0,885,885
1093,0.9,4,0.0,100000000.0,0,0.23800488118229302,10,1.0,0,3,1,0,0,0,0,509,885
1094,0.024,1,250000.0,1687110673.0,1,0.0006863904378647125,7,4.0,1,10,1,0,0,0,0,894,894
1095,0.0,1,1000000.0,10000000000.0,1,0.003049269887289611,10,1.0,0,10,1,0,0,0,0,677,677
1096,26.761,2,2000000.0,40000000.0,1,2.3633032589650185,1,1.0,0,10,0,0,0,0,0,1180,1180
1097,2.5,4,2500000.0,5614361.0,1,0.04806904343100093,10,4.0,1,5,1,0,1,0,0,913,913
1098,0.0,4,0.0,1000000000.0,1,0.0009023664332162643,10,1.0,0,10,0,0,0,0,0,954,954
1099,0.5,2,100000.0,7460000.0,1,0.024805838182674952,7,2.0,1,10,1,0,0,0,0,885,885
1100,0.12,1,125000.0,208911248.0,1,0.0056397673785134545,11,2.0,1,3,1,0,0,0,0,886,886
1101,0.0,4,0.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,888,888
1102,0.0,1,0.0,120000000.0,1,0.0038386395743790435,10,2.0,1,11,1,0,0,0,0,892,892
1103,0.1,2,100000.0,120000000.0,1,0.0038386395743790435,7,2.0,1,11,1,0,0,0,0,892,892
1104,0.12,1,100000.0,100000000.0,1,0.1816589848412651,11,2.0,0,11,1,0,1,0,0,887,887
1105,0.08,1,112125.0,99300000.0,1,0.24853600993536104,4,3.0,1,10,1,0,1,0,0,887,887
1106,0.0,1,0.0,1000000000.0,1,0.1320388771752508,10,1.0,0,5,1,0,0,0,0,915,915
1107,0.2,1,550000.0,9505142.0,1,0.007588618694360946,12,1.0,1,10,0,0,0,0,0,890,890
1108,0.1,5,2300000.0,100000000.0,1,0.008156844105397043,10,4.0,1,3,1,0,0,0,0,730,730
1109,0.11,1,440000.0,1e+17,0,0.026496457505027132,0,1.0,1,1,0,0,0,0,0,220,895
1110,1.0,1,200000.0,10000000.0,1,0.1785067145508897,11,2.0,1,1,1,0,0,0,0,891,891
1111,0.0,5,500000.0,1e+17,1,0.001966873795442366,10,1.0,0,10,0,0,0,0,0,886,886
1112,0.175,1,100000.0,45809095.0,1,0.0015287406446443778,10,1.0,1,10,0,0,0,0,0,893,893
1113,1.0,2,20000.0,200000000.0,1,0.15018508886442172,7,2.0,0,3,1,0,1,0,0,915,915
1114,0.035,0,27800000.0,10000000000.0,1,0.003049269887289611,10,1.0,0,10,1,0,0,0,0,677,677
1115,0.036,2,37500.0,777777777.0,0,5.446796290890838e-05,7,2.0,1,10,1,0,0,0,0,560,914
1116,0.02,4,0.0,10000000000.0,1,0.0030180953797439613,10,2.0,1,10,1,0,0,0,0,911,911
1117,0.75,1,4500000.0,200000000.0,1,0.15018508886442172,10,2.0,0,3,1,0,1,0,0,915,915
1118,0.05,1,150000.0,100000000.0,1,0.008064749356092107,11,1.0,0,10,1,0,0,0,0,893,893
1119,0.12,1,100000.0,100000000.0,1,0.007680427711915118,8,4.0,1,5,1,0,1,0,0,891,891
1120,0.12,1,80000.0,100000000.0,1,0.007680427711915118,10,4.0,1,5,1,0,1,0,0,891,891
1121,0.0,4,0.0,6124791807.3163,1,0.010013749063478555,1,2.0,1,6,1,0,0,0,0,894,894
1122,0.05,1,100000.0,100000000.0,1,0.020286441726834702,12,2.0,1,10,1,0,0,0,0,893,893
1123,0.006,1,60000.0,597534631.0,0,0.00013451478723264544,10,2.0,1,1,0,0,1,0,0,555,892
1124,0.006,1,90000.0,597534631.0,0,0.00013451478723264544,10,2.0,1,1,0,0,1,0,0,555,892
1125,0.225,1,101250.0,10000000.0,1,0.007352164751803738,4,2.0,1,10,1,0,0,0,0,894,894
1126,0.012,1,750000.0,10000000000.0,1,0.0030180953797439613,8,2.0,1,10,1,0,0,0,0,911,911
1127,0.07,1,622222.0,88888888.0,1,0.002023793771807672,10,3.0,1,10,1,0,1,0,0,895,895
1128,0.077,2,50050.0,21000000000.0,1,0.002030588081555599,7,1.0,0,10,0,0,0,0,0,1495,1495
1129,0.2,1,300000000.0,100000000.0,1,0.0005161211099683936,10,2.0,1,1,1,0,0,0,0,895,895
1130,10.0,1,150000.0,1e+17,0,3.81690007890284,10,1.0,1,1,0,0,0,0,0,81,906
1131,0.0,4,0.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,905,905
1132,0.0,1,100000000.0,35162592.66866397,1,0.9888196341401733,10,2.0,0,5,1,0,0,0,0,929,929
1133,0.45,2,450000.0,187278165.229311,1,0.1712200588639999,10,1.0,0,5,0,0,0,0,0,1079,1079
1134,0.025,0,950000.0,1000000000.0,1,0.00012007205957674006,10,1.0,1,1,0,0,0,0,0,906,906
1135,0.1,2,7500000.0,500000000.0,1,0.21748746297217214,1,1.0,1,10,0,0,0,0,0,893,893
1136,0.03,2,100000.0,10000000000.0,1,5.487260055741663e-05,7,2.0,0,5,1,0,0,0,1,902,902
1137,0.03,2,100000.0,10000000000.0,1,5.487260055741663e-05,7,2.0,0,5,1,0,0,0,1,902,902
1138,0.04,1,100000.0,400000000.0,1,0.0006766575811381444,12,3.0,1,3,1,0,1,0,0,900,900
1139,0.35,1,90000.0,9166468.0705,1,0.3650046385805474,11,3.0,1,6,1,0,1,0,0,904,904
1140,0.03,1,300000000.0,10000000000.0,1,5.487260055741663e-05,12,2.0,0,5,1,0,0,0,1,902,902
1141,1.0,1,0.0,3586800.0,1,0.010733160243109403,4,1.0,1,10,0,0,0,0,0,916,916
1142,0.17,4,25000.0,100000000.0,1,0.07653556464581741,10,2.0,1,11,1,0,0,0,0,905,905
1143,0.17,1,204000.0,100000000.0,1,0.07653556464581741,11,2.0,1,11,1,0,0,0,0,905,905
1144,0.04,1,60000.0,400000000.0,1,0.0006766575811381444,10,3.0,1,3,1,0,1,0,0,900,900
1145,0.042,1,0.0,500000000.0,1,0.006348711477548871,8,1.0,0,3,1,0,0,0,0,900,900
1146,0.2,1,500000.0,2520000000.0,1,0.004927162878232461,11,1.0,0,11,1,0,0,0,0,908,908
1147,0.04,1,75000.0,1e+17,1,0.000978569643859927,10,1.0,1,10,0,0,0,0,0,911,911
1148,0.03,2,12000000.0,12016558377.0,1,0.033991319451777434,2,1.0,0,10,0,0,0,0,0,1153,1153
1149,0.029,1,0.0,19838000001.0,1,0.0001494600233439707,10,1.0,0,11,1,0,0,0,0,909,909
1150,0.012,0,250000.0,10000000000.0,1,0.0030180953797439613,12,2.0,1,10,1,0,0,0,0,911,911
1151,0.05,0,0.0,397250000.0,1,0.0013487187199550449,10,2.0,1,3,1,0,0,0,0,902,902
1152,0.055,1,89735.0,65000000.0,1,0.005018538272985913,10,3.0,1,10,1,0,1,0,0,908,908
1153,0.02,2,8000000.0,12016558377.0,1,0.033991319451777434,2,1.0,0,10,0,0,0,0,0,1153,1153
1154,1.8,0,900000.0,5614361.0,1,0.04806904343100093,10,4.0,1,5,1,0,1,0,0,913,913
1155,0.375,1,100000.0,19838000001.0,1,0.0001494600233439707,11,1.0,0,11,1,0,0,0,0,909,909
1156,0.75,1,7500000.0,1e+17,1,0.05421596320377722,10,1.0,0,10,1,0,0,0,0,907,907
1157,0.015,2,12000000.0,12016558377.0,1,0.033991319451777434,2,1.0,0,10,0,0,0,0,0,1153,1153
1158,0.015,2,125000.0,1000000000.0,1,0.00130659480830542,7,1.0,0,10,1,0,0,0,0,911,911
1159,0.3,1,0.0,197800000.0,1,0.021997321849836275,10,4.0,1,11,1,0,1,0,0,940,940
1160,0.012,1,300000.0,10000000000.0,1,0.0030180953797439613,10,2.0,1,10,1,0,0,0,0,911,911
1161,0.0,1,1000000.0,1000000000.0,1,0.00130659480830542,3,1.0,0,10,1,0,0,0,0,911,911
1162,0.15,2,210000.0,1e+17,0,0.00029993027699860294,12,1.0,0,3,1,0,0,0,0,886,910
1163,0.15,1,90000.0,1e+17,0,0.00029993027699860294,10,1.0,0,3,1,0,0,0,0,886,910
1164,8.0,0,100000.0,10000000.0,1,18.195008489860726,10,1.0,0,10,1,0,0,0,0,916,916
1165,0.167,0,150000.0,100000000.0,1,0.0080085944185151,10,4.0,1,5,1,0,1,0,1,913,913
1166,0.167,0,150000.0,100000000.0,1,0.0080085944185151,11,4.0,1,5,1,0,1,0,1,913,913
1167,0.035,1,100000.0,777777777.0,0,5.446796290890838e-05,10,2.0,1,10,1,0,0,0,0,560,914
1168,0.05,0,0.0,1000000000.0,1,0.008035327375296622,10,2.0,0,10,1,0,0,0,0,914,914
1169,1.3,0,0.0,1e+17,1,0.03257127292258064,10,1.0,1,1,0,0,0,0,0,913,913
1170,0.0,1,0.0,9999999993.05077,1,0.014683521927317835,10,2.0,0,10,1,1,0,0,0,1005,1005
1171,0.1,1,100000.0,200000000.0,1,0.05604870787129966,4,1.0,0,10,1,0,0,0,0,930,930
1172,0.1,1,25000.0,200000000.0,1,0.05604870787129966,10,1.0,0,10,1,0,0,0,0,930,930
1173,0.4,1,200000.0,100000000.0,1,0.01719347752302721,11,1.0,0,10,1,0,0,0,0,927,927
1174,4.5,0,0.0,100000000.0,1,0.04127065989369551,10,3.0,1,11,1,0,1,0,0,916,916
1175,0.0,0,0.0,7807116.33112627,1,41.37541020262725,10,2.0,0,6,1,1,0,0,0,923,923
1176,2.2,0,330000.0,1522142.47,1,0.04431825051528771,11,1.0,0,3,1,0,0,0,0,1112,1112
1177,0.012,0,3000000.0,10251549724.0,1,0.004795671479864439,10,1.0,0,10,0,0,0,0,0,923,923
1178,0.0853,2,1800000.0,10000000000.0,1,0.01061870560561839,1,2.0,1,5,1,0,0,0,0,1094,1094
1179,4.0,1,0.0,100000000.0,1,0.08630541083023836,10,1.0,0,10,1,0,0,0,0,920,920
1180,0.1,2,200000.0,9999999993.05077,1,0.014683521927317835,7,2.0,0,10,1,1,0,0,0,1005,1005
1181,0.1,2,170000.0,9999999993.05077,1,0.014683521927317835,10,2.0,0,10,1,1,0,0,0,1005,1005
1182,0.1,2,250000.0,9999999993.05077,1,0.014683521927317835,10,2.0,0,10,1,1,0,0,0,1005,1005
1183,20.0,1,3000000.0,9550122.13625528,1,0.07132166329975999,10,1.0,1,5,0,0,0,0,0,922,922
1184,0.12,1,216000.0,120000000.0,1,0.045220674623224114,11,3.0,1,6,1,0,1,0,0,929,929
1185,10.0,0,300000.0,731929.20666767,1,8.06035273034849,10,6.0,1,10,1,1,1,0,0,936,936
1186,0.275,1,275000.0,30000000.0,1,1.5199498194197134,11,1.0,0,6,1,0,0,0,0,931,931
1187,0.72,1,72000.0,10000000.0,0,0.26659308243734,10,1.0,1,1,0,0,0,0,0,219,925
1188,1.0,1,10000000.0,30000000.0,1,0.009960474129842049,10,2.0,0,5,1,0,1,0,0,924,924
1189,6500.0,0,7800000.0,1e+17,0,1779.0910047786012,10,1.0,0,10,1,0,0,0,0,505,1109
1190,5.0,2,1900000.0,21000000.0,1,1.3271942039469764,1,2.0,1,3,1,0,0,0,0,1095,1095
1191,0.9,4,2700000.0,100000000.0,1,2.5934666264838877,10,3.0,1,3,1,0,1,0,0,938,938
1192,0.3,1,10000000.0,2995058318.3429217,1,8.102385644844936e-05,10,2.0,0,10,1,0,1,0,0,937,937
1193,4.875,2,1000000.0,20000000.0,1,1.8525239334206187,1,1.0,0,10,0,0,0,0,0,937,937
1194,0.1,2,5000000.0,500000000.0,1,0.5699129692607374,1,1.0,1,10,0,0,0,0,0,993,993
1195,0.1,1,200000.0,9999999995.607454,1,0.030806152751603928,10,2.0,0,10,1,1,0,0,0,958,958
1196,0.0221,0,21000000.0,10000000000.0,1,0.003086853333489965,10,1.0,0,10,1,0,0,0,0,1144,1144
1197,0.1,2,170000.0,9999999995.607454,1,0.030806152751603928,10,2.0,0,10,1,1,0,0,0,958,958
1198,0.1,2,250000.0,9999999995.607454,1,0.030806152751603928,10,2.0,0,10,1,1,0,0,0,958,958
1199,0.1,2,2970000.0,270000000.0,1,4.581023499365621,1,5.0,1,6,1,1,0,0,0,1112,1112
1200,0.4,2,3600000.0,100000000.0,1,7.078249296976779,1,3.0,1,0,1,0,0,0,0,1083,1083
1201,0.02,2,2000000.0,1000000000.0,1,0.07787997247717918,1,4.0,1,5,1,0,0,0,1,1083,1083
1202,0.0083,2,2000000.0,3000000000.0,1,0.30198292312755726,1,3.0,0,6,1,1,1,0,0,1138,1138
1203,1.0,0,50000000.0,5000000000.0,0,1.0000617e-17,2,2.0,0,10,1,0,0,0,0,504,825
1204,2.25,4,300000000.0,40000000.0,1,2.3633032589650185,10,1.0,0,10,0,0,0,0,0,1180,1180
1205,0.015,2,1500000.0,1000000000.0,1,0.12794101877326725,1,6.0,1,10,1,0,1,0,1,1242,1242
1206,0.02,2,2000000.0,962646668.99,1,0.09434620592000204,1,3.0,1,10,0,0,1,0,0,1319,1319
1207,2.2,4,300000000.0,20000000.0,1,3.1789499616041375,10,1.0,0,10,0,0,0,0,0,1193,1193
1208,0.005,2,4000000.0,10000000000.0,1,0.0023541873062759055,1,1.0,0,10,0,0,0,0,0,1381,1381
1209,0.46,2,3000000.0,772408421.0,1,0.6447322705656251,1,3.0,0,5,1,0,1,0,0,1423,1423
1210,0.473,2,5850000.0,138438355.270424,1,1.0362618347083592,1,4.0,1,11,1,0,0,0,0,1460,1460
1211,0.07743,2,6700000.0,1033200000.0,1,0.014644756747005319,1,2.0,1,10,1,0,0,0,0,1483,1483
1212,0.0001201,2,6000000.0,1e+17,0,0.0,1,2.0,1,10,0,0,0,0,0,1515,1515
1213,0.0084,0,300000000.0,1e+17,0,0.0,10,1.0,0,10,1,0,0,0,0,1544,1544
1214,0.00065,2,3250000.0,1e+17,0,0.0,1,1.0,1,10,0,0,0,0,0,1544,1544
1215,0.0065,2,5000000.0,1e+17,0,0.0,1,1.0,0,10,0,0,0,0,0,1579,1579
1216,0.00263,2,5000000.0,1e+17,0,0.0,1,6.0,1,11,1,1,1,0,0,1612,1612
1217,0.0,2,300000000.0,1e+17,0,0.0,1,5.0,1,10,1,0,0,0,0,1643,1643
1218,0.0,2,300000000.0,1e+17,0,0.0,1,3.0,1,3,1,0,0,0,0,1664,1664
1219,0.0,2,300000000.0,1e+17,0,0.0,1,2.0,1,10,0,0,0,0,0,1692,1692
